timestamp,hr,spo2,bp_sys,bp_dia,motion
2026-02-07 21:01:13.088389,79.26712192095468,98.8793980291608,122.94683239465817,81.92949089776144,0.24090652421691272
2026-02-07 21:01:14.088389,77.38728106737061,97.97038772803617,114.10958548647574,79.96081737721128,0.464258794649171
2026-02-07 21:01:15.088389,74.96613563469963,97.49375682200244,121.23279137924655,79.0634494732468,0.22435951740066845
2026-02-07 21:01:16.088389,77.78128921810153,99.03200745489066,119.67707806385734,77.64840509740517,0.3747734089743879
2026-02-07 21:01:17.088389,77.55449343119402,98.7865600359897,120.52890466717201,81.60034592551081,0.3071984810719406
2026-02-07 21:01:18.088389,77.29960425209622,98.20943487895144,117.55318725188882,80.69472175681673,0.5745415028177855
2026-02-07 21:01:19.088389,76.20522524664389,98.40671723177353,123.03020955391264,80.099359875618,1.1850310677317788
2026-02-07 21:01:20.088389,75.95784611552116,97.7195670711561,121.41791972528605,77.35476203515833,0.4350661171673569
2026-02-07 21:01:21.088389,77.50186173976778,98.47538154644276,121.73838833772348,81.93459456337965,0.6694560953557609
2026-02-07 21:01:22.088389,76.89119151406258,98.61625504858712,117.6558367771914,79.51911072426097,0.6463046985602943
2026-02-07 21:01:23.088389,69.62617004299938,97.69731672052384,111.38545701106275,71.920178844178,0.5796441183411501
2026-02-07 21:01:24.088389,76.14283225637078,99.12469183599796,117.21866091675163,82.95916597273141,1.1639943543633209
2026-02-07 21:01:25.088389,73.88149331684728,98.57841350712295,120.92256709391722,80.72103253962173,0.72634820182265
2026-02-07 21:01:26.088389,81.00626231467183,98.65901045241152,113.3859780030805,80.24570417410881,0.6012455403762295
2026-02-07 21:01:27.088389,76.87919342242623,98.66540091109711,123.55295253203133,76.54584744140432,0.7501452000104971
2026-02-07 21:01:28.088389,79.76685529279696,99.71007768720344,123.41108797102652,78.59456874391041,0.860319765647012
2026-02-07 21:01:29.088389,79.43252555697772,98.34063999762448,120.54045539484378,76.42273346569633,0.7061619107533963
2026-02-07 21:01:30.088389,80.30539536623586,98.79653453431467,122.92758730960264,76.45897057578816,0.8554547203849405
2026-02-07 21:01:31.088389,74.54887976047351,99.10026425233745,126.95680933951677,81.71376453436507,0.695481877306902
2026-02-07 21:01:32.088389,77.18402217540599,98.77706063667607,128.54094727659324,80.1270137651463,0.7787888030587996
2026-02-07 21:01:33.088389,79.78666225895448,99.41641499741313,134.16582154682112,83.25359906723408,0.7331632716335506
2026-02-07 21:01:34.088389,77.82044323414574,99.32935354294638,120.3924714547019,78.93746425943162,0.5094340075821261
2026-02-07 21:01:35.088389,74.66367862501615,99.17717684242102,119.74788147004297,79.83782548936719,0.5201064821324339
2026-02-07 21:01:36.088389,82.4760673177693,100.0,122.29129982429998,82.26472286846922,0.5457634024508049
2026-02-07 21:01:37.088389,75.71659194953071,99.26004087523808,122.75386184152985,79.33266829841551,1.056987392738069
2026-02-07 21:01:38.088389,70.40891698774954,99.65658362407935,128.3940653654776,85.28299977194591,0.6592662723385497
2026-02-07 21:01:39.088389,79.60142126795544,100.0,115.95994730727091,82.21053291337323,0.5608798988996151
2026-02-07 21:01:40.088389,78.87777454379977,99.87101147845969,119.93468414629203,81.68969824967165,0.7563810037554256
2026-02-07 21:01:41.088389,80.63939436904401,99.5836633154059,119.71088942989297,83.331130901182,0.2755441423423608
2026-02-07 21:01:42.088389,77.62993102899895,100.0,125.97958418374479,77.98109871116354,0.22733922898581732
2026-02-07 21:01:43.088389,80.08358851406119,100.0,128.80278194481332,81.64811379986163,0.14905703143047333
2026-02-07 21:01:44.088389,75.05236947036248,100.0,124.11479666047764,87.54662725958822,0.18715879272418356
2026-02-07 21:01:45.088389,76.52316537951928,99.60651585813235,122.30294300706251,82.64720017976309,0.2368325712976364
2026-02-07 21:01:46.088389,77.20416108885634,99.87166722048575,115.56873308615125,78.03865598997112,0.6037110042817154
2026-02-07 21:01:47.088389,74.97692094917862,100.0,126.83904120267474,80.10533894616007,0.0
2026-02-07 21:01:48.088389,81.12905961685438,99.09554182272552,120.89338646071702,77.98069580373533,0.21603676265558538
2026-02-07 21:01:49.088389,80.44780948202546,100.0,123.69803236564167,76.4794576318742,0.0
2026-02-07 21:01:50.088389,78.15580701483819,100.0,127.11179232632294,85.44847467005802,0.5546431405515797
2026-02-07 21:01:51.088389,80.46200489374891,99.6458626303984,121.12223827472576,82.61950391595863,0.4571105679785047
2026-02-07 21:01:52.088389,80.83515334003278,100.0,123.19320274887696,82.93622740616684,0.010339487424079918
2026-02-07 21:01:53.088389,80.8098237129774,99.55945997396591,122.40948375656177,83.50649708027456,0.04324776415685555
2026-02-07 21:01:54.088389,76.95997925737267,100.0,126.21991067754108,81.12684433251462,0.0
2026-02-07 21:01:55.088389,81.67631153330474,100.0,121.61863100038813,79.0169438295703,0.0
2026-02-07 21:01:56.088389,72.3003624264072,99.42486428722893,127.71039727153223,83.01598320565525,0.0
2026-02-07 21:01:57.088389,80.53408483354903,99.68396278045645,126.37349256988848,86.59539380590574,0.0
2026-02-07 21:01:58.088389,78.96519121462495,99.71963943624917,127.47872308317169,81.75684851934967,0.0
2026-02-07 21:01:59.088389,78.27816202309957,98.81775991917452,129.29602960968896,84.73265138604792,0.0
2026-02-07 21:02:00.088389,76.50568872747718,100.0,133.5881697130198,82.59729484137122,0.0
2026-02-07 21:02:01.088389,78.46792316111586,99.55779721959713,120.32686753009045,78.74420878590156,0.0
2026-02-07 21:02:02.088389,81.07002244296399,99.00459118637927,130.92228905467624,80.91246371407945,0.0
2026-02-07 21:02:03.088389,87.3151415013445,99.86774887868631,127.85878399213985,80.40716254975524,0.0
2026-02-07 21:02:04.088389,78.05305178010107,100.0,117.92059348698629,82.65215559212879,0.0
2026-02-07 21:02:05.088389,80.02153644522208,100.0,129.6257821144878,80.35845167701794,0.0
2026-02-07 21:02:06.088389,81.39003740762104,99.81393901444233,127.9732293006476,80.9149117799132,0.0
2026-02-07 21:02:07.088389,74.58228414176901,100.0,127.6788158139464,88.57198074198438,0.0
2026-02-07 21:02:08.088389,76.86797667893693,99.68996069177228,125.47322859849986,77.18098108275645,0.0
2026-02-07 21:02:09.088389,80.23350171405546,99.93301493525587,132.21411020763892,86.0222948462535,0.0
2026-02-07 21:02:10.088389,82.275170272374,100.0,126.67380260027565,84.3357803079651,0.0
2026-02-07 21:02:11.088389,81.70375775322702,99.8513926613721,131.2298699362155,82.07711111956414,0.35856429410435986
2026-02-07 21:02:12.088389,78.44652182624188,99.57231266597621,131.97535025363763,81.66118353541678,0.08683190611147315
2026-02-07 21:02:13.088389,78.06340245865874,100.0,124.8391870892694,85.05030132413799,0.5601890059422363
2026-02-07 21:02:14.088389,78.9701461834766,99.96075396686771,119.01805158690124,81.85471858501336,0.1541955215036709
2026-02-07 21:02:15.088389,78.10827523633756,99.13204914625179,127.55752440673996,84.67385237152828,0.3171580500752994
2026-02-07 21:02:16.088389,79.58888537269128,99.70364949128012,117.75162509989666,85.92979103943287,0.2548691705376989
2026-02-07 21:02:17.088389,80.66243382262942,98.6788050085157,118.44262168956054,87.55168716598222,0.8967748828576041
2026-02-07 21:02:18.088389,78.72574275350674,100.0,120.48363888560122,77.26336553379369,0.891686296150886
2026-02-07 21:02:19.088389,76.03694804316696,100.0,128.63908423843574,83.37385068382135,0.5899810021040285
2026-02-07 21:02:20.088389,79.10049574759705,100.0,130.6940363614361,83.58009046492106,0.8804954377269739
2026-02-07 21:02:21.088389,81.25121997877623,99.68326838781843,131.2209736975113,82.6028576051381,0.5401267992551719
2026-02-07 21:02:22.088389,82.81942610157122,99.09347027823766,132.0805404575918,87.67608839275874,0.5277851528474496
2026-02-07 21:02:23.088389,78.59520438973304,99.70190791528557,126.42817815779186,85.175547695889,0.7062194094700334
2026-02-07 21:02:24.088389,78.09843161060992,99.34457490767537,126.29758798276393,85.61309651275107,0.6732798826542152
2026-02-07 21:02:25.088389,83.9017916431431,100.0,134.59369623833683,88.03361459998186,0.6207926011024484
2026-02-07 21:02:26.088389,83.58471506014033,99.98161577095674,125.83420628431723,79.25142902012408,1.2386649796750036
2026-02-07 21:02:27.088389,81.35173233443469,99.1889462019854,127.41748830165677,82.72239465504762,0.7186773009508768
2026-02-07 21:02:28.088389,78.44327385710253,99.88084024321662,131.06072165024884,86.46198756316802,0.7114342654200567
2026-02-07 21:02:29.088389,79.65089879016509,98.8781039264481,130.63202640252038,84.28141329032927,0.6149127041983484
2026-02-07 21:02:30.088389,77.17617063654586,98.88612770254095,126.83547595637286,82.66099545336596,0.6671236210683024
2026-02-07 21:02:31.088389,85.07342243676413,99.54318607527316,129.6814441960536,85.03125581133094,0.8720756167870627
2026-02-07 21:02:32.088389,80.34027130602041,99.71427793676376,126.93817188597019,85.76420411595187,0.835919393615017
2026-02-07 21:02:33.088389,80.43775412188667,99.25632662407834,131.32523801589412,85.7523583979082,0.7561047579602245
2026-02-07 21:02:34.088389,82.80938635274393,99.59547241768536,127.2987171549654,88.89395095130595,0.742851964484983
2026-02-07 21:02:35.088389,80.9371852994355,99.43611916635197,134.24913820027845,81.01642454040758,0.5741401741194405
2026-02-07 21:02:36.088389,78.65354268532367,98.88094384505393,133.09370143906028,80.57424717306446,0.44874154959056195
2026-02-07 21:02:37.088389,79.51976693121071,99.08307278369045,123.25319371482148,88.98504432112664,0.606438072757299
2026-02-07 21:02:38.088389,77.76250300316431,99.33727794200453,126.97526680884538,89.44551205839853,0.7353374543900717
2026-02-07 21:02:39.088389,79.86601303298546,98.77821204531372,129.59326184344332,84.58509407036244,1.4342714575986586
2026-02-07 21:02:40.088389,84.11029849158565,98.90903102236929,118.71495737469597,80.71582825755472,0.8667613263153839
2026-02-07 21:02:41.088389,78.25265248638122,98.95793839142375,130.7088484476427,81.52687682855306,0.6146533591347136
2026-02-07 21:02:42.088389,82.27185897935134,99.01704281240585,126.10083492497034,83.62111376434318,0.2210363212798792
2026-02-07 21:02:43.088389,84.39055445277712,99.01415013387093,126.73492886152704,81.58809668336406,0.22424927807399772
2026-02-07 21:02:44.088389,83.99187682009459,99.73391979108287,126.49514260429292,80.60645272740673,0.08031691860330101
2026-02-07 21:02:45.088389,79.3653101082124,97.93434237246386,129.22570228340678,86.04150843903908,0.6518046950661003
2026-02-07 21:02:46.088389,79.8682873212328,97.5155037748612,125.66085933995149,85.27199716450383,0.0007130803766594307
2026-02-07 21:02:47.088389,80.11963383573553,98.33466681691803,121.23560611691394,81.57710054976148,0.2717711822310407
2026-02-07 21:02:48.088389,80.64487257995353,98.43860134537883,128.17105930629887,83.56858223998478,0.0
2026-02-07 21:02:49.088389,77.10743341928408,97.89348296429766,130.37630263388021,89.55306446481418,0.0
2026-02-07 21:02:50.088389,78.11322591220564,99.05849153026578,120.93657200129365,82.64535307356198,0.0
2026-02-07 21:02:51.088389,71.08015667315779,97.35135075858369,130.91163143095756,85.93305469419111,0.0
2026-02-07 21:02:52.088389,76.37868093373616,98.44730618746622,128.45268090107086,82.20605258680366,0.08582558542802254
2026-02-07 21:02:53.088389,74.8511260702682,98.6177189098846,128.03546024767502,84.79080042658663,0.0
2026-02-07 21:02:54.088389,77.6926420804273,97.2206861896357,125.60956450198579,84.57066280756901,0.0
2026-02-07 21:02:55.088389,79.75220413333089,97.24202001596011,128.2584259883465,88.21079333590694,0.0
2026-02-07 21:02:56.088389,81.5044741390835,98.61441824888479,125.4493680060978,83.70409091007768,0.0
2026-02-07 21:02:57.088389,77.68913178458301,97.60608094295638,124.73131223105048,87.71181913494298,0.17121686757632465
2026-02-07 21:02:58.088389,77.84281059546458,97.4182134377311,134.41880782327874,82.25732907869222,0.0
2026-02-07 21:02:59.088389,80.1884553917016,98.45551504373134,132.1943463988787,82.4251014768166,0.0
2026-02-07 21:03:00.088389,83.00083638428362,97.28149825756186,125.62058516435751,87.02234267448647,0.0
2026-02-07 21:03:01.088389,73.56906498913979,96.03155156698192,128.24964309584672,82.76750408772628,0.0
2026-02-07 21:03:02.088389,82.52999956476425,96.95557511189125,123.1014924778983,85.97282163137479,0.0
2026-02-07 21:03:03.088389,78.70227338190253,96.84312918900177,124.79454148418891,82.34373406930588,0.0
2026-02-07 21:03:04.088389,78.85458253155802,97.39101337227828,123.20954825652029,85.41701905288403,0.3838841324823071
